Country,Year,Energy,Industrial_Processes_and_Product_Use,Agriculture,LULUCF,Waste_management,Other_Sector,Total (with LULUCF),ind_CO2 - Indirect CO2
Italy,2003-01-01,236858.70754,8709.531195555555,8553.624742499998,-14167.588885000001,5836.37742,0.0,114078.91822777779,0.0
Italy,2004-01-01,238887.82504499998,9308.985752222223,8501.204192500001,-17270.79031,5678.427207500001,0.0,114107.50403444446,0.0
Italy,2005-01-01,239052.2486175,9581.20317888889,8342.513117499999,-17783.265314999997,5728.93,0.0,114176.94825222221,0.0
Italy,2006-01-01,236472.44750749998,9282.471846666665,8293.322607499998,-18231.456937500003,5593.006652499999,0.0,112450.16955111112,0.0
Italy,2007-01-01,232697.77174250002,9398.763965555556,8463.5642675,-7203.621039999999,5490.009854999999,0.0,115819.9749977778,0.0
Italy,2008-01-01,228294.4538425,8948.974691111112,8206.71266,-15980.8426725,5347.3264175,0.0,109334.59702444443,0.0
Italy,2009-01-01,204073.31161,7805.000263333333,8002.711662500001,-18074.364465,5392.1009275,0.0,96424.44903222221,0.0
Italy,2010-01-01,209478.20789,8095.653902222223,7825.532682499999,-21168.47454,5330.495477499999,0.0,97635.99235333333,0.0
Italy,2011-01-01,203502.32418750002,8201.285874444446,7965.5497775,-17206.377784999997,5162.9521475,0.0,96834.37402000002,0.0
Italy,2012-01-01,194934.5862975,7592.260957777777,8142.0327474999995,-12886.8230475,5194.7491025,0.0,94429.8365577778,0.0
Italy,2013-01-01,178798.8985725,7382.477538888889,7945.011857499999,-20104.726319999998,4879.855465,0.0,83613.16179555556,0.0
Italy,2014-01-01,169154.80865249998,7312.815450000001,7843.4689075,-20696.305715,4813.125135,0.0,78919.52521888887,0.0
Italy,2015-01-01,175542.2661325,7319.757244444444,7885.225470000001,-21950.5509225,4837.0343275000005,0.0,81237.07946888889,0.0
Italy,2016-01-01,173741.4083225,7364.506037777776,8044.8610025,-20294.4325125,4762.293742500001,0.0,81255.23072888888,0.0
Italy,2017-01-01,171193.62649,7460.138103333335,7968.4407,-11133.48824,4750.29031,0.0,84250.74666333335,0.0
Italy,2018-01-01,169231.003765,7637.103001111111,7853.148035000001,-18291.721960000003,4760.17345,0.0,80327.14890999999,0.0
Latvia,1990-01-01,9462.19636,145.03420888888888,1515.9424574999998,-5350.6384075000005,182.3356175,0.0,2736.1808955555553,40.488040000000005
Latvia,1991-01-01,8721.0564275,130.01319777777778,1382.0373674999998,-5576.361870000001,190.444505,0.0,2235.082932222222,38.46095
Latvia,1992-01-01,7070.8727525,67.73242555555557,1061.9964575000001,-5790.822185000001,180.54441500000001,0.0,1196.8108455555555,35.67
Latvia,1993-01-01,6029.3795025,32.53333555555555,775.6291175,-5734.840459999999,161.42321750000002,0.0,587.3825644444445,33.63877
Latvia,1994-01-01,5221.229722499999,43.06122333333333,699.3185475,-7197.9520425,158.09271750000002,0.0,-447.07581999999996,33.00541
Latvia,1995-01-01,4609.740025,46.52952555555556,656.2663400000001,-6643.576892500001,160.54751500000003,0.0,-487.2569999999999,32.00665
Latvia,1996-01-01,4644.989837499999,48.98744444444445,643.6084575,-6729.0030075,161.71999000000002,0.0,-512.4885677777778,30.727390000000003
Latvia,1997-01-01,4367.7151475,52.55409222222222,637.0258,-5860.491227500001,166.38205499999998,0.0,-247.4219788888889,28.84413
Latvia,1998-01-01,4172.41107,54.493705555555565,608.8050524999999,-5400.2870674999995,169.04784,0.0,-139.43684222222225,27.35875
Latvia,1999-01-01,3859.5183075,62.42115,558.4652325,-3580.139755,171.453675,0.0,516.9071555555555,26.592109999999998
Latvia,2000-01-01,3559.78334,51.794639999999994,563.6691850000001,-5210.074344999999,177.70872249999996,0.0,-346.6869233333334,24.65916
Latvia,2001-01-01,3763.9011224999995,57.488773333333334,590.7814324999999,-5434.09084,182.314545,0.0,-335.88350888888885,24.01221
Latvia,2002-01-01,3765.642395,60.71845,587.8727925,-4588.2287325,177.25035749999998,0.0,40.69581888888888,24.82453
Latvia,2003-01-01,3861.6766224999997,64.66250333333335,600.28121,-4395.4375325,161.404695,0.0,170.35748666666666,19.77745
Latvia,2004-01-01,3871.1039025000005,72.03156222222223,575.3886275,-2551.228635,158.98567500000001,0.0,989.3215622222223,19.30586
Latvia,2005-01-01,3924.3660449999998,70.6976088888889,591.5794099999999,-2282.465925,161.726625,0.0,1139.981618888889,21.36574
Latvia,2006-01-01,4150.610572500001,83.5781211111111,591.51548,-2685.1815275,160.84531500000003,0.0,1072.9337277777777,16.52055
Latvia,2007-01-01,4314.7927175,89.40148888888889,613.3105324999999,-2486.4745600000006,163.5931275,0.0,1251.3300633333333,18.234939999999998
Latvia,2008-01-01,4092.9752649999996,92.82116444444446,603.6749074999999,-2690.9871375,166.643815,0.0,1062.2573211111112,17.849
Latvia,2009-01-01,3733.3665275,93.26022888888889,609.175385,-1240.6364099999998,168.2380275,0.0,1550.427317777778,16.96485
Latvia,2010-01-01,4134.013562499999,155.24524666666667,612.9770524999999,-369.97576,169.07253250000002,0.0,2179.354597777778,16.3173
Latvia,2011-01-01,3705.2611699999998,177.6179533333333,617.1911275000001,-576.456625,161.58037249999995,0.0,1916.7522122222226,10.95208
Latvia,2012-01-01,3538.9232775000005,191.58303555555554,638.6851324999999,-1259.1259225,159.5749475,0.0,1562.4171544444443,12.63866
Latvia,2013-01-01,3507.8243975000005,179.46795777777777,653.7588974999999,-634.49935,156.07701999999998,0.0,1819.8837611111112,15.54919
Latvia,2014-01-01,3411.52304,182.9159644444444,674.0911924999999,1229.1770999999999,154.382385,0.0,2618.2393,20.60758
Latvia,2015-01-01,3481.984,167.4751911111111,685.9469799999999,578.6562375,144.77945999999997,0.0,2345.2055755555557,17.05337
Latvia,2016-01-01,3516.1093174999996,145.65828222222223,688.4123175,-358.2632975,147.84264,0.0,1924.7666333333336,17.78562
Latvia,2017-01-01,3490.8337699999997,163.36434,693.9819399999999,-961.56182,139.12376,0.0,1662.0050099999999,19.12773
Latvia,2018-01-01,3729.0267425,190.86047111111108,674.2344225,386.0486775,142.21408250000002,0.0,2385.272525555556,11.806389999999999
Liechtenstein,1990-01-01,99.952175,0.09505999999999999,6.416175,3.398305,0.4577325,0.0,49.08367555555556,0.0
Liechtenstein,1991-01-01,103.6888825,0.09255333333333333,6.41816,-4.634932500000001,0.44333500000000003,0.0,47.16608333333333,0.0
Liechtenstein,1992-01-01,104.04261749999999,0.10644999999999999,6.2433575,0.9265774999999999,0.4513125,0.0,49.734831111111106,0.0
Liechtenstein,1993-01-01,108.10753000000001,0.1281922222222222,5.961587499999999,-0.7450525,0.4445675,0.0,50.69203,0.0
Liechtenstein,1994-01-01,101.138145,0.19313888888888886,5.9900025,9.0758975,0.4531124999999999,0.0,52.04076555555556,0.0
Liechtenstein,1995-01-01,102.7082275,0.38038222222222223,5.950115000000001,2.2316575,0.4491475,0.0,49.864447777777784,0.0
Liechtenstein,1996-01-01,103.6072675,0.46028555555555556,5.99493,-2.0058175,0.45163499999999995,0.0,48.481623333333324,0.0
Liechtenstein,1997-01-01,109.84403249999998,0.5508522222222223,5.9050875,3.7999250000000004,0.446025,0.0,53.881994444444445,0.0
Liechtenstein,1998-01-01,115.29042749999999,0.6780977777777778,5.7858374999999995,-0.15592,0.450865,0.0,54.62085777777778,0.0
Liechtenstein,1999-01-01,113.95625,0.8147066666666666,5.542965,-0.738895,0.45377749999999994,0.0,53.79874777777779,0.0
Liechtenstein,2000-01-01,109.1167675,1.001957777777778,5.3877125,12.3241725,0.4624975,0.0,57.5758022222222,0.0
Liechtenstein,2001-01-01,107.99705500000002,1.19955,5.654672500000001,0.5363049999999999,0.45708,0.0,52.15293444444445,0.0
Liechtenstein,2002-01-01,110.6540475,1.3355222222222223,5.7520774999999995,0.9920450000000002,0.4681875,0.0,53.720572222222216,0.0
Liechtenstein,2003-01-01,115.300995,1.514228888888889,5.791225000000001,3.0307299999999997,0.47152750000000004,0.0,56.8895522222222,0.0
Liechtenstein,2004-01-01,115.26061249999998,1.7094744444444443,5.787865000000001,4.1300275,0.4720775,0.0,57.55417777777778,0.0
Liechtenstein,2005-01-01,115.06114499999998,1.781138888888889,5.945562499999999,4.143657500000001,0.4736825,0.0,57.6140488888889,0.0
Liechtenstein,2006-01-01,116.13556000000001,1.8356088888888888,6.2082999999999995,6.58618,0.4531275,0.0,59.339238888888886,0.0
Liechtenstein,2007-01-01,100.953865,1.9983400000000004,6.301072499999999,11.2249625,0.4562325,0.0,54.85884333333333,0.0
Liechtenstein,2008-01-01,110.3621775,2.187411111111111,6.354992500000001,12.29701,0.4737775,0.0,59.7376111111111,0.0
Liechtenstein,2009-01-01,103.28819,2.129863333333333,6.325592500000001,10.770652499999999,0.451165,0.0,55.834575555555546,0.0
Liechtenstein,2010-01-01,96.0039775,2.2345155555555554,6.1152575,10.023664999999998,0.45892499999999997,0.0,52.2797711111111,0.0
Liechtenstein,2011-01-01,88.97209,2.2874677777777777,6.3140175,11.920145,0.46913000000000005,0.0,50.14319222222222,0.0
Liechtenstein,2012-01-01,93.2572875,2.372828888888889,6.383132499999999,12.045262499999998,0.46702499999999997,0.0,52.218477777777785,0.0
Liechtenstein,2013-01-01,96.86477500000001,2.472427777777778,6.0930725,8.20381,0.4740275,0.0,52.08828555555556,0.0
Liechtenstein,2014-01-01,81.1556725,2.4575544444444444,6.191262500000001,8.14808,0.2623599999999999,0.0,45.01638777777777,0.0
Liechtenstein,2015-01-01,80.402555,2.3911344444444445,6.149637499999999,5.4249475,0.2643675,0.0,43.38735888888889,0.0
Liechtenstein,2016-01-01,75.47969,2.407828888888888,6.1523975,4.497825000000001,0.26081999999999994,0.0,40.80371,0.0
Liechtenstein,2017-01-01,78.68916749999998,2.4418611111111113,6.001480000000001,5.169217499999999,0.260135,0.0,42.49519222222222,0.0
Liechtenstein,2018-01-01,72.42981250000001,2.2770655555555557,6.101165,10.862820000000001,0.24695250000000002,0.0,42.11739888888889,0.0
Lithuania,1990-01-01,16348.568694999998,881.9853877777779,2280.2225575,-2821.8768725,408.2581875,0.0,8088.728749999999,0.0
Lithuania,1991-01-01,17383.9202075,883.9019599999999,2251.3941624999998,-2851.6740700000005,414.9344825,0.0,8527.712974444445,0.0
Lithuania,1992-01-01,9808.070714999998,503.09540666666663,1715.96372,-2657.8168424999994,407.62104500000004,0.0,4624.801468888889,0.0
Lithuania,1993-01-01,7870.6473,293.59357555555556,1379.8314999999998,-3137.4205774999996,413.682985,0.0,3194.3674444444446,0.0
Lithuania,1994-01-01,7409.501767500001,354.5093511111111,1216.4840849999998,-2899.0055625,400.85364500000003,0.0,3077.991102222222,0.0
Lithuania,1995-01-01,6943.651045,410.35375666666664,1127.471775,-2260.4273650000005,408.11411,0.0,3174.269118888889,0.0
Lithuania,1996-01-01,7186.173639999999,472.0976544444445,1177.458915,463.86787,407.81137249999995,0.0,4576.680674444444,0.0
Lithuania,1997-01-01,6960.563517500001,454.6087166666666,1186.4429149999999,-162.6847825,408.67154250000004,0.0,4184.827912222221,0.0
Lithuania,1998-01-01,7323.2480825,514.7312144444445,1152.066895,-3961.4348024999995,405.2794475,0.0,2701.0243800000003,0.0
Lithuania,1999-01-01,6100.7896224999995,494.0012466666667,1072.094525,-3627.9654374999996,397.2671925,0.0,2246.0838700000004,0.0
Lithuania,2000-01-01,5333.9261375,504.1089711111112,1028.8350075,-4766.5161075,399.66711999999995,0.0,1391.1810411111112,0.0
Lithuania,2001-01-01,5667.9707100000005,541.3252022222222,987.3677125,-3660.510205,409.7269925,0.0,2054.4608500000004,0.0
Lithuania,2002-01-01,5690.5497225,564.53284,1026.1014549999998,-3152.9973600000003,406.653755,0.0,2329.113983333334,0.0
Lithuania,2003-01-01,5691.376985,574.0757844444446,1048.5630700000002,-2840.745125,404.4016225,0.0,2486.7853633333334,0.0
Lithuania,2004-01-01,6011.75607,593.6852177777778,1059.2065499999999,-2585.33035,397.0178725,0.0,2763.7519466666663,0.0
Lithuania,2005-01-01,6425.2029625,626.3688688888889,1067.4950925,-2280.6384725,386.8797925,0.0,3114.786368888889,0.0
Lithuania,2006-01-01,6452.379135,691.4124277777778,1062.8226200000001,-1995.3640225,377.99231,0.0,3312.6702233333335,0.0
Lithuania,2007-01-01,6574.81724,1023.797408888889,1102.960705,-2937.259645,370.910645,0.0,3295.543606666667,0.0
Lithuania,2008-01-01,6512.374702499999,900.6966011111111,1074.30528,-3274.5634725,366.85701500000005,0.0,2980.240390000001,0.0
Lithuania,2009-01-01,5933.0463,435.07499333333334,1098.6172674999998,-3684.2804874999997,356.10053500000004,0.0,2081.0677088888892,0.0
Lithuania,2010-01-01,6416.575835,430.32782999999995,1075.0380225,-5182.032944999999,348.791515,0.0,1611.8266855555555,0.0
Lithuania,2011-01-01,6005.1557775,725.7727277777778,1082.555605,-5315.8436274999995,328.558845,0.0,1659.295661111111,0.0
Lithuania,2012-01-01,6007.171342500001,724.0963666666665,1103.3664124999998,-5388.426232500001,318.6560100000001,0.0,1631.1041577777778,0.0
Lithuania,2013-01-01,5699.33399,625.5213755555556,1100.3294525000001,-4722.2401375,310.3110224999999,0.0,1686.7366311111111,0.0
Lithuania,2014-01-01,5498.858,666.3143688888889,1159.95858,-4339.787335000001,295.32916,0.0,1828.251438888889,0.0
Lithuania,2015-01-01,5475.0757375,745.7605911111111,1170.42007,-2804.804545,281.10111500000005,0.0,2577.6683133333336,0.0
Lithuania,2016-01-01,5641.1852,711.5978544444444,1138.6445700000002,-2170.732845,273.67808749999995,0.0,2881.72008,0.0
Lithuania,2017-01-01,5605.0380375,779.5234022222223,1123.203655,-1911.3333525,275.63278,0.0,3042.87501,0.0
Lithuania,2018-01-01,5792.2229275,681.9067655555556,1096.102095,-1976.1642425,239.00195,0.0,2971.3124244444443,0.0
Luxembourg,1990-01-01,5130.3730125,363.2883344444444,178.51731500000002,45.3104525,27.283655,0.0,2755.059195555555,0.0
Luxembourg,1991-01-01,5480.626685,345.8693411111111,182.07206499999998,-102.4160725,27.790207500000005,0.0,2829.4572911111113,0.0
Luxembourg,1992-01-01,5399.9744475,331.27923666666663,179.256605,-277.61089,27.928444999999996,0.0,2699.967508888889,0.0
Luxembourg,1993-01-01,5481.8189925,327.9245455555556,178.36402999999999,-329.58869500000003,28.278487499999997,0.0,2709.6457977777773,0.0
Luxembourg,1994-01-01,5123.758762500001,307.58079666666663,176.0713775,-229.761875,26.169125,0.0,2572.5751933333336,0.0
Luxembourg,1995-01-01,4106.7020875,227.76960111111117,180.50175000000002,-289.77945500000004,26.197595000000003,0.0,2016.046036666667,0.0
Luxembourg,1996-01-01,4160.119024999999,215.81342,182.44969000000003,-312.83776750000004,26.682487499999997,0.0,2018.6638355555551,0.0
Luxembourg,1997-01-01,3891.3987574999996,192.04236444444442,180.00037500000002,-358.83246750000006,27.2825075,0.0,1854.1975488888888,0.0
Luxembourg,1998-01-01,3531.7580175,157.09712000000002,178.80258250000003,-300.29778000000005,27.701745,0.0,1685.0813733333334,0.0
Luxembourg,1999-01-01,3740.51564,166.11130333333335,180.52412750000002,-347.29796500000003,27.5061325,0.0,1766.6659422222224,0.0
Luxembourg,2000-01-01,4019.49773,172.94105111111108,178.78002499999997,-364.0006775,27.256075000000003,0.0,1889.1780044444442,0.0
Luxembourg,2001-01-01,4296.5697875,161.80330888888886,174.87044749999998,-355.694635,27.105195,0.0,2003.0703277777782,0.0
Luxembourg,2002-01-01,4679.333855,166.5282088888889,170.6480525,-354.69856250000004,27.2343525,0.0,2176.5360755555557,0.0
Luxembourg,2003-01-01,4943.7990825,154.32784222222224,161.2599775,-332.797295,28.2884175,0.0,2287.9056988888888,0.0
Luxembourg,2004-01-01,5601.0139025,167.28198666666665,166.08987,-343.3924575,27.010745,0.0,2589.8251244444446,0.0
Luxembourg,2005-01-01,5744.470689999999,160.8408088888889,162.5789575,-316.699645,27.1338075,0.0,2657.5002799999997,0.0
Luxembourg,2006-01-01,5635.6596525,172.8168322222222,160.1300675,-269.31615,27.187132500000004,0.0,2641.110472222222,0.0
Luxembourg,2007-01-01,5338.3072649999995,171.87106555555556,163.83451250000002,-223.9332175,27.5500875,0.0,2529.986018888889,0.0
Luxembourg,2008-01-01,5298.44932,159.7048677777778,167.35161,-229.61474,27.806990000000003,0.0,2499.2573922222227,0.0
Luxembourg,2009-01-01,5059.708572500001,144.08779222222222,168.22875000000002,-220.203685,27.4750275,0.0,2381.95831,0.0
Luxembourg,2010-01-01,5336.500545000001,149.73314,170.50811000000002,-63.9030425,24.588635,0.0,2579.8194722222224,0.0
Luxembourg,2011-01-01,5275.8497875,153.37380111111108,167.71983000000003,-149.465,23.540785000000003,0.0,2516.7717555555555,0.0
Luxembourg,2012-01-01,5175.888350000001,140.21717222222222,164.31933,-194.6905825,23.068179999999998,0.0,2437.3661855555556,0.0
Luxembourg,2013-01-01,4910.631455000001,136.51814555555555,167.243005,-283.273325,23.174335,0.0,2277.751687777778,0.0
Luxembourg,2014-01-01,4665.379365000001,140.18377999999998,171.21749249999996,-239.5929775,23.465700000000002,0.0,2193.7258155555555,0.0
Luxembourg,2015-01-01,4422.592347499999,138.52903444444445,174.7366275,-214.035255,22.111267499999997,0.0,2096.486806666667,0.0
Luxembourg,2016-01-01,4283.27028,144.1411888888889,178.58222749999996,-257.73183,21.628842499999998,0.0,2022.2520855555554,0.0
Luxembourg,2017-01-01,4365.595155,146.11569888888891,181.48686,-204.077375,21.7525525,0.0,2086.007784444444,0.0
Luxembourg,2018-01-01,4522.9474975,146.74947111111112,180.17075,-109.3297125,21.213775000000002,0.0,2197.86161,0.0
Malta,1990-01-01,1205.1388674999998,1.4363733333333333,19.555457500000003,1.69066,17.886207499999998,0.0,554.4457922222223,0.0
Malta,1991-01-01,1128.3890849999998,1.486278888888889,19.82901,2.5896424999999996,19.5243525,0.0,521.6338722222222,0.0
Malta,1992-01-01,1158.5292574999999,1.7110766666666666,20.17736,2.3893575,21.08664,0.0,536.0144599999999,0.0
Malta,1993-01-01,1447.3132475,1.714721111111111,20.150862500000002,1.82858,23.062172500000003,0.0,664.9835466666667,0.0
Malta,1994-01-01,1336.3158075,1.7782444444444445,19.63899,2.0366025,25.207089999999997,0.0,616.53313,0.0
Malta,1995-01-01,1231.316755,1.7695377777777777,19.722625000000004,1.7246324999999998,27.0127775,0.0,570.5592211111111,0.0
Malta,1996-01-01,1290.6561100000001,1.7253022222222225,19.513545,1.6921125,28.214157500000002,0.0,597.3146033333334,0.0
Malta,1997-01-01,1294.4315475,1.772091111111111,19.820267500000003,1.6533075,29.9128075,0.0,599.9133944444444,0.0
Malta,1998-01-01,1274.101625,1.6449733333333332,19.466995,1.457975,32.4998725,0.0,591.6567377777778,0.0
Malta,1999-01-01,1315.8288175,1.4917522222222224,19.2496775,1.1378449999999998,33.80061250000001,0.0,610.3881733333333,0.0
Malta,2000-01-01,1274.7709425,2.9800055555555556,19.868685,1.7481774999999997,36.31801,0.0,595.2937022222224,0.0
Malta,2001-01-01,1334.347475,3.966385555555555,19.381067499999997,1.2058024999999999,38.035610000000005,0.0,623.0641433333333,0.0
Malta,2002-01-01,1355.547525,4.80117,19.1403125,0.7682749999999999,39.756935,0.0,633.7847433333334,0.0
Malta,2003-01-01,1491.76699,5.239377777777778,18.405785,0.8278374999999999,42.01920750000001,0.0,695.4704077777778,0.0
Malta,2004-01-01,1425.1848525,8.050173333333332,18.8911275,0.9002725,44.1717575,0.0,669.8937322222223,0.0
Malta,2005-01-01,1328.9669300000003,11.251527777777778,19.428485,0.98605,46.523129999999995,0.0,631.65357,0.0
Malta,2006-01-01,1334.5134325000001,20.269274444444445,19.348112500000003,1.0705550000000001,48.837525,0.0,644.1668833333334,0.0
Malta,2007-01-01,1369.90358,25.00779444444445,19.6022475,1.1363,50.0374475,0.0,665.3098255555556,0.0
Malta,2008-01-01,1375.7130025,29.42324111111111,18.532105,1.1820799999999998,29.381162499999995,0.0,662.6713955555556,0.0
Malta,2009-01-01,1267.700715,34.99785777777778,17.7701875,1.2478775,33.7486125,0.0,621.8722533333334,0.0
Malta,2010-01-01,1292.5590225,38.60420777777778,17.41244,1.11294,38.823150000000005,0.0,638.56312,0.0
Malta,2011-01-01,1290.315375,45.571732222222224,16.5790675,1.23077,34.96195,0.0,642.4993588888888,0.0
Malta,2012-01-01,1381.949855,53.17752333333333,16.982685,1.3485275,33.7859125,0.0,690.5406233333333,0.0
Malta,2013-01-01,1216.7252475,59.33297444444445,16.8523675,1.46726,31.316617499999996,0.0,622.1603055555556,0.0
Malta,2014-01-01,1219.0150874999997,63.1314011111111,16.7688075,1.5850125,36.02022,0.0,629.0821255555554,0.0
Malta,2015-01-01,865.6708,67.22913666666665,17.298282500000003,1.7027700000000001,38.438505,0.0,477.5004055555555,0.0
Malta,2016-01-01,698.46448,70.58145666666667,16.9834925,1.8206,40.876002500000006,0.0,407.53460111111116,0.0
Malta,2017-01-01,777.0897124999999,83.42016999999998,16.58651,1.9383525000000001,40.4040625,0.0,454.98400888888887,0.0
Malta,2018-01-01,766.0514525,92.86815222222222,16.753312500000003,2.0561025,42.677884999999996,0.0,460.66315333333336,0.0
Netherlands,1990-01-01,78510.1918525,4252.553257777778,6468.8516375,3244.1100175,3686.7770725,0.0,45305.23163555556,917.19155
Netherlands,1991-01-01,82677.5536825,3989.5406599999997,6541.47291,3284.093785,3720.6376549999995,0.0,46952.54169444445,885.98859
Netherlands,1992-01-01,82605.61418249998,4222.342034444443,6547.377962500001,3272.7623925000003,3655.580155,0.0,47103.63888333333,803.16645
Netherlands,1993-01-01,82759.61664499999,4422.729625555557,6443.392272499999,3305.8207575,3568.2436825,0.0,47294.71750777777,769.79875
Netherlands,1994-01-01,82913.318875,4879.317921111111,6196.3714275,3311.0300025,3439.1869800000004,0.0,47642.545252222226,714.70842
Netherlands,1995-01-01,83737.82694750001,4708.190955555557,6215.591557500001,3206.8215099999998,3269.2257124999996,0.0,47710.60697666666,651.94064
Netherlands,1996-01-01,88535.1842375,5134.264621111111,6128.34836,3173.7120800000002,3167.684875,0.0,50164.42338888889,625.85535
Netherlands,1997-01-01,84668.7126925,5375.634192222222,5925.932237499999,3125.71836,3070.29804,0.0,48525.04938111111,591.04568
Netherlands,1998-01-01,85105.8387,5589.586958888889,5737.196387499999,3122.8156950000002,2940.8387425,0.0,48792.58289555556,600.10266
Netherlands,1999-01-01,82344.23218250001,4230.319885555556,5602.099195,3082.2184425,2703.4743675,0.0,46011.879737777774,552.97096
Netherlands,2000-01-01,82873.0985225,4007.891058888888,5327.0738375,3014.246905,2551.7338950000003,0.0,45799.861191111115,531.55925
Netherlands,2001-01-01,85609.2143075,3195.3773744444447,5206.3516275,3020.4633225,2405.9456424999994,0.0,46076.491341111105,481.06305
Netherlands,2002-01-01,85348.361775,3237.3819111111106,4913.157487500001,2993.9644325000004,2284.4503425,0.0,45802.379214444445,462.6198
Netherlands,2003-01-01,87118.88755000001,2806.355845555556,4816.5230925000005,3013.5863399999994,2138.205175,0.0,46055.873878888895,448.42682
Netherlands,2004-01-01,87825.47456249999,2895.3451055555556,4776.447047499999,2882.6101274999996,2053.3464099999997,0.0,46338.87540555556,420.13007000000005
Netherlands,2005-01-01,85834.31804,2882.7299566666675,4725.286437500001,2787.4095025,1662.6025375000002,0.0,45206.61103666667,438.23183
Netherlands,2006-01-01,83549.34963,2878.033787777778,4732.5986625,2734.1397425,1542.6239349999998,0.0,44109.99710111111,426.41097
Netherlands,2007-01-01,83615.0225525,2770.668993333333,4660.9292825,2699.12596,1440.1703475,0.0,43941.41795777778,437.87406
Netherlands,2008-01-01,85229.03134,2342.3775288888887,4667.983832499999,2595.5516425,1349.6858849999999,0.0,44144.132982222225,423.39412999999996
Netherlands,2009-01-01,82788.9258975,2263.674338888889,4627.8564,2659.06567,1280.8153675,0.0,42962.124429999996,429.69874000000004
Netherlands,2010-01-01,88553.8594325,2425.164152222222,4628.786709999999,2611.107275,1193.9705024999998,0.0,45632.64219222222,458.20335
Netherlands,2011-01-01,81898.2558775,2396.693594444444,4551.013665000001,2599.8251125,1123.2019950000001,0.0,42574.75200555556,456.66954000000004
Netherlands,2012-01-01,80390.9791075,2314.9907877777773,4491.723814999999,2554.4447525,1063.67532,0.0,41749.36347444445,453.0311
Netherlands,2013-01-01,80276.008275,2231.7734333333337,4608.1803875,2626.4507925,1010.7218349999998,0.0,41674.456854444456,449.35281
Netherlands,2014-01-01,76820.19154249999,2097.1875533333337,4650.04628,2554.6498275000004,949.02496,0.0,39958.78305888889,429.35455999999994
Netherlands,2015-01-01,80497.5214775,2199.3265211111116,4807.802704999999,2525.6909724999996,894.084735,0.0,41733.08639444444,451.71965
Netherlands,2016-01-01,80522.829495,2110.057706666667,4861.425240000001,2447.7827175,852.8723349999999,0.0,41625.73495222222,450.72803
Netherlands,2017-01-01,79362.077955,2194.129758888889,4859.4603400000005,2499.60719,799.83008,0.0,41193.017975555565,453.04582999999997
Netherlands,2018-01-01,77010.87151,2295.5442088888885,4693.4976475,2432.5416025,774.46842,0.0,40131.80200555556,440.40173
Norway,1990-01-01,14387.8910175,3116.6082499999998,1277.8721850000002,-5143.4580925,579.07016,0.0,8050.552813333333,0.0
Norway,1991-01-01,13953.8458175,2844.1191833333337,1253.551415,-6563.129685,572.94089,0.0,6940.656266666668,0.0
Norway,1992-01-01,14432.426565,2324.135263333333,1236.623265,-7044.222704999999,565.3383525,0.0,6408.653253333334,0.0
Norway,1993-01-01,14954.0178275,2471.553733333333,1242.3453325,-6480.056385,560.8916099999999,0.0,7039.197459999999,0.0
Norway,1994-01-01,15728.0670725,2527.486756666667,1238.6761075000002,-7539.2339,558.8102725,0.0,6965.851,0.0
Norway,1995-01-01,15970.9449525,2497.7158266666665,1254.210505,-7079.348310000001,548.58606,0.0,7250.7794744444445,0.0
Norway,1996-01-01,17549.063589999998,2456.2104288888895,1259.3545375,-8495.055005,535.6597025000001,0.0,7277.998349999999,0.0
Norway,1997-01-01,17400.685759999997,2530.61832,1245.326345,-8421.444272499999,524.421185,0.0,7307.946773333333,0.0
Norway,1998-01-01,17392.4025875,2600.98333,1238.26095,-9992.0150875,488.16632000000004,0.0,6657.345452222222,0.0
Norway,1999-01-01,17843.722832500003,2613.9645855555555,1242.2810425,-11223.033725,455.97629000000006,0.0,6311.274113333333,0.0
Norway,2000-01-01,17498.615837499998,2667.3350533333337,1199.4238249999999,-12379.266147499999,470.03092,0.0,5684.581467777778,0.0
Norway,2001-01-01,18334.563805,2590.6094222222223,1187.2928049999998,-13315.067549999998,455.62846999999994,0.0,5551.683878888889,0.0
Norway,2002-01-01,18199.29224,2414.6541611111115,1181.5742424999999,-13672.628472500002,432.90156749999994,0.0,5144.04952888889,0.0
Norway,2003-01-01,18809.830037500004,2268.7226988888888,1197.6351875,-14396.961725,430.9288875,0.0,4953.803757777777,0.0
Norway,2004-01-01,18691.259790000004,2411.767137777777,1185.8741324999996,-14089.315190000001,428.83592500000003,0.0,5174.724762222222,0.0
Norway,2005-01-01,18562.5957725,2311.6687077777774,1187.0873325,-12743.7458675,405.75012499999997,0.0,5605.751981111111,0.0
Norway,2006-01-01,18993.454480000004,2170.4951811111114,1163.3753975,-13744.197294999998,410.45491250000003,0.0,5202.9785133333335,0.0
Norway,2007-01-01,19806.8301575,2189.8958088888885,1160.338015,-13623.428924999998,406.793985,0.0,5634.577244444443,0.0
Norway,2008-01-01,19203.651785,2215.5149055555557,1155.93531,-14003.4181575,391.28769750000004,0.0,5214.384519999999,0.0
Norway,2009-01-01,19221.767754999997,1730.1455522222225,1149.8011,-15311.137630000001,394.30499749999996,0.0,4154.472763333333,0.0
Norway,2010-01-01,19969.282460000002,1928.5523455555558,1127.2689650000002,-13346.9565175,388.55524749999995,0.0,5545.507966666667,0.0
